Cycle: 5  NKG2A  32 nM_X	Cycle: 5  NKG2A  32 nM_Y	Fitted Cycle: 5  NKG2A  32 nM_X	Fitted Cycle: 5  NKG2A  32 nM_Y	Cycle: 6  NKG2A  16 nM_X	Cycle: 6  NKG2A  16 nM_Y	Fitted Cycle: 6  NKG2A  16 nM_X	Fitted Cycle: 6  NKG2A  16 nM_Y	Cycle: 7  NKG2A  8 nM_X	Cycle: 7  NKG2A  8 nM_Y	Fitted Cycle: 7  NKG2A  8 nM_X	Fitted Cycle: 7  NKG2A  8 nM_Y	Cycle: 8  NKG2A  4 nM_X	Cycle: 8  NKG2A  4 nM_Y	Fitted Cycle: 8  NKG2A  4 nM_X	Fitted Cycle: 8  NKG2A  4 nM_Y	Cycle: 9  NKG2A  2 nM_X	Cycle: 9  NKG2A  2 nM_Y	Fitted Cycle: 9  NKG2A  2 nM_X	Fitted Cycle: 9  NKG2A  2 nM_Y	Cycle: 10  NKG2A  8 nM_X	Cycle: 10  NKG2A  8 nM_Y	Fitted Cycle: 10  NKG2A  8 nM_X	Fitted Cycle: 10  NKG2A  8 nM_Y
442.34	0.66288	442.34	0.355975	442.34	0.413857	442.34	0.198637	442.34	0.158364	442.34	0.10583	442.34	0.0976965	442.34	0.0546348	442.34	-9.60523e-3	442.34	0.027702	442.34	0.102091	442.34	0.10583
442.44	0.664185	442.44	0.355123	442.44	0.418336	442.44	0.198162	442.44	0.155763	442.44	0.105577	442.44	0.0989994	442.44	0.0545042	442.44	-0.0219718	442.44	0.0276357	442.44	0.103394	442.44	0.105577
442.54	0.659627	442.54	0.354274	442.54	0.409871	442.54	0.197688	442.54	0.157063	442.54	0.105325	442.54	0.106161	442.54	0.0543738	442.54	-0.0167647	442.54	0.0275696	442.54	0.110555	442.54	0.105325
442.64	0.657674	442.64	0.353427	442.64	0.407918	442.64	0.197215	442.64	0.159017	442.64	0.105073	442.64	0.0944418	442.64	0.0542439	442.64	-0.012858	442.64	0.0275037	442.64	0.108602	442.64	0.105073
442.74	0.657674	442.74	0.352582	442.74	0.411825	442.74	0.196744	442.74	0.155111	442.74	0.104821	442.74	0.0944418	442.74	0.0541141	442.74	-0.012858	442.74	0.0274379	442.74	0.112508	442.74	0.104821
442.84	0.657022	442.84	0.351739	442.84	0.413125	442.84	0.196274	442.84	0.160317	442.84	0.104571	442.84	0.103556	442.84	0.0539847	442.84	-0.017417	442.84	0.0273724	442.84	0.11381	442.84	0.104571
442.94	0.660929	442.94	0.350898	442.94	0.411173	442.94	0.195804	442.94	0.158365	442.94	0.104321	442.94	0.107463	442.94	0.0538557	442.94	-0.0147302	442.94	0.0273069	442.94	0.111857	442.94	0.104321
443.04	0.659627	443.04	0.350059	443.04	0.413777	443.04	0.195336	443.04	0.157064	443.04	0.104071	443.04	0.0963942	443.04	0.0537269	443.04	-8.95202e-3	443.04	0.0272416	443.04	0.110554	443.04	0.104071
443.14	0.654421	443.14	0.349222	443.14	0.41443	443.14	0.194869	443.14	0.165529	443.14	0.103822	443.14	0.100953	443.14	0.0535984	443.14	-4.39274e-3	443.14	0.0271764	443.14	0.119019	443.14	0.103823
443.24	0.661986	443.24	0.348387	443.24	0.41809	443.24	0.194403	443.24	0.165282	443.24	0.103574	443.24	0.0968018	443.24	0.0534702	443.24	-7.33554e-4	443.24	0.0271115	443.24	0.118774	443.24	0.103574
443.34	0.666789	443.34	0.347554	443.34	0.411174	443.34	0.193938	443.34	0.164226	443.34	0.103327	443.34	0.097697	443.34	0.0533424	443.34	-1.79005e-3	443.34	0.0270467	443.34	0.117716	443.34	0.103327
443.44	0.657023	443.44	0.346723	443.44	0.417032	443.44	0.193474	443.44	0.164225	443.44	0.103079	443.44	0.0957438	443.44	0.0532149	443.44	-0.0135095	443.44	0.026982	443.44	0.121623	443.44	0.10308
443.54	0.655722	443.54	0.345894	443.54	0.405966	443.54	0.193012	443.54	0.16683	443.54	0.102833	443.54	0.100302	443.54	0.0530876	443.54	-0.0148104	443.54	0.0269175	443.54	0.116415	443.54	0.102833
443.64	0.653116	443.64	0.345066	443.64	0.40922	443.64	0.19255	443.64	0.166178	443.64	0.102587	443.64	0.103556	443.64	0.0529607	443.64	-0.0115564	443.64	0.0268531	443.64	0.119669	443.64	0.102587
443.74	0.658732	443.74	0.344242	443.74	0.399211	443.74	0.19209	443.74	0.165934	443.74	0.102342	443.74	0.107951	443.74	0.052834	443.74	-7.8938e-3	443.74	0.0267889	443.74	0.119425	443.74	0.102342
443.84	0.658976	443.84	0.343419	443.84	0.403361	443.84	0.191631	443.84	0.166178	443.84	0.102097	443.84	0.105509	443.84	0.0527077	443.84	-5.69665e-3	443.84	0.0267248	443.84	0.123576	443.84	0.102097
443.94	0.651163	443.94	0.342597	443.94	0.399454	443.94	0.191172	443.94	0.158365	443.94	0.101853	443.94	0.097697	443.94	0.0525817	443.94	-0.0193692	443.94	0.0266609	443.94	0.131388	443.94	0.101853
444.04	0.6532	444.04	0.341778	444.04	0.396853	444.04	0.190715	444.04	0.15967	444.04	0.10161	444.04	0.095094	444.04	0.0524559	444.04	-0.0219707	444.04	0.0265972	444.04	0.128785	444.04	0.101609
444.14	0.663532	444.14	0.340961	444.14	0.390339	444.14	0.190259	444.14	0.168781	444.14	0.101366	444.14	0.0983468	444.14	0.0523305	444.14	-0.018719	444.14	0.0265336	444.14	0.126911	444.14	0.101367
444.24	0.662232	444.24	0.340146	444.24	0.389039	444.24	0.189804	444.24	0.167481	444.24	0.101124	444.24	0.100952	444.24	0.0522053	444.24	-0.0161129	444.24	0.0264701	444.24	0.13269	444.24	0.101124
444.34	0.653768	444.34	0.339332	444.34	0.39034	444.34	0.189351	444.34	0.159017	444.34	0.100882	444.34	0.108114	444.34	0.0520805	444.34	-0.0187178	444.34	0.0264069	444.34	0.124227	444.34	0.100882
444.44	0.656371	444.44	0.338521	444.44	0.389037	444.44	0.188898	444.44	0.157714	444.44	0.100641	444.44	0.0970459	444.44	0.051956	444.44	-0.0200201	444.44	0.0263437	444.44	0.126831	444.44	0.100641
444.54	0.66028	444.54	0.337711	444.54	0.381227	444.54	0.188446	444.54	0.15967	444.54	0.1004	444.54	0.0950937	444.54	0.0518318	444.54	-0.0219711	444.54	0.0262807	444.54	0.130738	444.54	0.1004
444.64	0.65572	444.64	0.336904	444.64	0.392292	444.64	0.187995	444.64	0.170734	444.64	0.10016	444.64	0.0944408	444.64	0.0517079	444.64	-0.0167657	444.64	0.0262179	444.64	0.135945	444.64	0.10016
444.74	0.654175	444.74	0.336098	444.74	0.380981	444.74	0.187546	444.74	0.159424	444.74	0.0999209	444.74	0.0987542	444.74	0.0515842	444.74	-0.0183108	444.74	0.0261552	444.74	0.134399	444.74	0.0999208
444.84	0.640097	444.84	0.335295	444.84	0.378622	444.84	0.187098	444.84	0.157065	444.84	0.099682	444.84	0.0963949	444.84	0.0514609	444.84	-0.0265292	444.84	0.0260927	444.84	0.124227	444.84	0.099682
444.94	0.638144	444.94	0.334493	444.94	0.380576	444.94	0.18665	444.94	0.155112	444.94	0.0994436	444.94	0.0944418	444.94	0.0513378	444.94	-0.0226226	444.94	0.0260302	444.94	0.128133	444.94	0.0994437
445.04	0.641397	445.04	0.333693	445.04	0.389688	445.04	0.186204	445.04	0.158365	445.04	0.0992059	445.04	0.0879313	445.04	0.051215	445.04	-0.0193695	445.04	0.025968	445.04	0.125529	445.04	0.0992058
445.14	0.642048	445.14	0.332895	445.14	0.396198	445.14	0.185758	445.14	0.164875	445.14	0.0989686	445.14	0.098348	445.14	0.0510926	445.14	-0.0128592	445.14	0.0259059	445.14	0.137899	445.14	0.0989686
445.24	0.644004	445.24	0.332099	445.24	0.382529	445.24	0.185314	445.24	0.149253	445.24	0.098732	445.24	0.100302	445.24	0.0509704	445.24	-0.0265284	445.24	0.025844	445.24	0.133993	445.24	0.0987319
445.34	0.634888	445.34	0.331305	445.34	0.383179	445.34	0.184871	445.34	0.153809	445.34	0.098496	445.34	0.0911875	445.34	0.0508485	445.34	-0.0219719	445.34	0.0257822	445.34	0.134645	445.34	0.0984959
445.44	0.641397	445.44	0.330513	445.44	0.379922	445.44	0.184429	445.44	0.156411	445.44	0.0982604	445.44	0.101602	445.44	0.050727	445.44	-9.60422e-3	445.44	0.0257205	445.44	0.145059	445.44	0.0982604
445.54	0.640096	445.54	0.329723	445.54	0.382527	445.54	0.183988	445.54	0.15511	445.54	0.0980255	445.54	0.0963942	445.54	0.0506057	445.54	-0.0109051	445.54	0.025659	445.54	0.139851	445.54	0.0980254
445.64	0.634238	445.64	0.328934	445.64	0.388389	445.64	0.183548	445.64	0.159019	445.64	0.097791	445.64	0.0963955	445.64	0.0504847	445.64	-6.99705e-3	445.64	0.0255977	445.64	0.139853	445.64	0.0977911
445.74	0.64335	445.74	0.328148	445.74	0.391641	445.74	0.183109	445.74	0.158365	445.74	0.0975572	445.74	0.103556	445.74	0.0503639	445.74	-7.65073e-3	445.74	0.0255365	445.74	0.143107	445.74	0.0975571
445.84	0.644653	445.84	0.327363	445.84	0.383178	445.84	0.182672	445.84	0.159667	445.84	0.097324	445.84	0.110717	445.84	0.0502435	445.84	-6.34843e-3	445.84	0.0254754	445.84	0.148315	445.84	0.0973239
445.94	0.640503	445.94	0.32658	445.94	0.383667	445.94	0.182235	445.94	0.155518	445.94	0.0970912	445.94	0.0968022	445.94	0.0501234	445.94	-0.0104976	445.94	0.0254145	445.94	0.140259	445.94	0.0970913
446.04	0.634888	446.04	0.325799	446.04	0.390991	446.04	0.181799	446.04	0.155762	446.04	0.0968591	446.04	0.100952	446.04	0.0500035	446.04	-6.34772e-3	446.04	0.0253537	446.04	0.140503	446.04	0.096859
446.14	0.640748	446.14	0.32502	446.14	0.381227	446.14	0.181364	446.14	0.155763	446.14	0.0966274	446.14	0.106812	446.14	0.049884	446.14	-4.87089e-4	446.14	0.0252931	446.14	0.140503	446.14	0.0966275
446.24	0.634887	446.24	0.324243	446.24	0.385131	446.24	0.180931	446.24	0.153807	446.24	0.0963964	446.24	0.114624	446.24	0.0497647	446.24	-6.34885e-3	446.24	0.0252326	446.24	0.13855	446.24	0.0963963
446.34	0.630984	446.34	0.323468	446.34	0.381228	446.34	0.180498	446.34	0.145998	446.34	0.096166	446.34	0.104859	446.34	0.0496457	446.34	-0.0102518	446.34	0.0251723	446.34	0.140504	446.34	0.0961659
446.44	0.627075	446.44	0.322694	446.44	0.387084	446.44	0.180066	446.44	0.151855	446.44	0.0959359	446.44	0.110717	446.44	0.049527	446.44	-0.0102544	446.44	0.0251121	446.44	0.146361	446.44	0.095936
446.54	0.632283	446.54	0.321923	446.54	0.376667	446.54	0.179636	446.54	0.153157	446.54	0.0957066	446.54	0.112019	446.54	0.0494085	446.54	-3.09324e-3	446.54	0.025052	446.54	0.15157	446.54	0.0957065
446.64	0.627077	446.64	0.321153	446.64	0.375368	446.64	0.179206	446.64	0.14673	446.64	0.0954777	446.64	0.100953	446.64	0.0492904	446.64	-0.0141586	446.64	0.0249921	446.64	0.146363	446.64	0.0954777
446.74	0.630736	446.74	0.320385	446.74	0.373168	446.74	0.178778	446.74	0.15747	446.74	0.0952494	446.74	0.108521	446.74	0.0491725	446.74	-6.59293e-3	446.74	0.0249324	446.74	0.150024	446.74	0.0952494
446.84	0.627076	446.84	0.319619	446.84	0.375367	446.84	0.17835	446.84	0.15381	446.84	0.0950217	446.84	0.110718	446.84	0.049055	446.84	-4.3934e-3	446.84	0.0248728	446.84	0.141235	446.84	0.0950217
446.94	0.626425	446.94	0.318855	446.94	0.380575	446.94	0.177924	446.94	0.159018	446.94	0.0947944	446.94	0.115926	446.94	0.0489377	446.94	8.14438e-4	446.94	0.0248133	446.94	0.153524	446.94	0.0947945
447.04	0.634236	447.04	0.318092	447.04	0.382527	447.04	0.177498	447.04	0.151203	447.04	0.0945678	447.04	0.108113	447.04	0.0488206	447.04	-8.9528e-3	447.04	0.024754	447.04	0.145711	447.04	0.0945678
447.14	0.634236	447.14	0.317332	447.14	0.372761	447.14	0.177074	447.14	0.151204	447.14	0.0943416	447.14	0.108114	447.14	0.0487039	447.14	-4.31377e-3	447.14	0.0246948	447.14	0.149618	447.14	0.0943417
447.24	0.62317	447.24	0.316573	447.24	0.373414	447.24	0.176651	447.24	0.14795	447.24	0.0941161	447.24	0.109497	447.24	0.0485874	447.24	-0.0102529	447.24	0.0246357	447.24	0.152222	447.24	0.094116
447.34	0.63033	447.34	0.315816	447.34	0.380574	447.34	0.176228	447.34	0.153157	447.34	0.0938911	447.34	0.112019	447.34	0.0484713	447.34	-8.95262e-3	447.34	0.0245768	447.34	0.141805	447.34	0.093891
447.44	0.624471	447.44	0.315061	447.44	0.378622	447.44	0.175807	447.44	0.162923	447.44	0.0936665	447.44	0.121786	447.44	0.0483554	447.44	-5.04535e-3	447.44	0.024518	447.44	0.149618	447.44	0.0936666
447.54	0.628459	447.54	0.314308	447.54	0.38383	447.54	0.175386	447.54	0.152507	447.54	0.0934426	447.54	0.121134	447.54	0.0482398	447.54	-0.015462	447.54	0.0244594	447.54	0.154826	447.54	0.0934425
447.64	0.63619	447.64	0.313556	447.64	0.384481	447.64	0.174967	447.64	0.157064	447.64	0.0932191	447.64	0.11202	447.64	0.0481244	447.64	-0.0109051	447.64	0.0244009	447.64	0.145711	447.64	0.0932192
447.74	0.625773	447.74	0.312806	447.74	0.377971	447.74	0.174549	447.74	0.150554	447.74	0.0929962	447.74	0.111369	447.74	0.0480093	447.74	-5.69642e-3	447.74	0.0243426	447.74	0.148966	447.74	0.0929962
447.84	0.632281	447.84	0.312058	447.84	0.390338	447.84	0.174131	447.84	0.157061	447.84	0.0927739	447.84	0.117879	447.84	0.0478945	447.84	-3.09479e-3	447.84	0.0242844	447.84	0.161336	447.84	0.0927739
447.94	0.630981	447.94	0.311312	447.94	0.389038	447.94	0.173715	447.94	0.159668	447.94	0.092552	447.94	0.110718	447.94	0.0477801	447.94	-6.34766e-3	447.94	0.0242263	447.94	0.150269	447.94	0.0925521
448.04	0.62382	448.04	0.310568	448.04	0.377971	448.04	0.1733	448.04	0.164226	448.04	0.0923308	448.04	0.115275	448.04	0.0476658	448.04	-0.0115556	448.04	0.0241684	448.04	0.152873	448.04	0.0923307
448.14	0.632285	448.14	0.309825	448.14	0.380576	448.14	0.172885	448.14	0.16683	448.14	0.0921099	448.14	0.117879	448.14	0.0475518	448.14	-8.95077e-3	448.14	0.0241106	448.14	0.161336	448.14	0.09211
448.24	0.625772	448.24	0.309084	448.24	0.387735	448.24	0.172472	448.24	0.160318	448.24	0.0918897	448.24	0.111369	448.24	0.0474381	448.24	-5.69761e-3	448.24	0.0240529	448.24	0.154826	448.24	0.0918896
448.34	0.625773	448.34	0.308345	448.34	0.393595	448.34	0.17206	448.34	0.160319	448.34	0.09167	448.34	0.111369	448.34	0.0473247	448.34	-0.011556	448.34	0.0239954	448.34	0.154826	448.34	0.09167
448.44	0.61601	448.44	0.307608	448.44	0.393598	448.44	0.171648	448.44	0.164228	448.44	0.0914508	448.44	0.115275	448.44	0.0472115	448.44	-5.69403e-3	448.44	0.023938	448.44	0.154826	448.44	0.0914508
448.54	0.628375	448.54	0.306872	448.54	0.392291	448.54	0.171238	448.54	0.178546	448.54	0.0912322	448.54	0.129598	448.54	0.0470986	448.54	2.7644e-3	448.54	0.0238808	448.54	0.153524	448.54	0.0912321
448.64	0.632284	448.64	0.306138	448.64	0.39034	448.64	0.170828	448.64	0.170736	448.64	0.0910139	448.64	0.117879	448.64	0.046986	448.64	-8.95166e-3	448.64	0.0238237	448.64	0.155477	448.64	0.091014
448.74	0.63269	448.74	0.305407	448.74	0.380981	448.74	0.17042	448.74	0.177002	448.74	0.0907964	448.74	0.118286	448.74	0.0468736	448.74	-4.63879e-3	448.74	0.0237667	448.74	0.161743	448.74	0.0907963
448.84	0.622518	448.84	0.304676	448.84	0.380575	448.84	0.170012	448.84	0.176595	448.84	0.0905793	448.84	0.117879	448.84	0.0467616	448.84	-3.09229e-3	448.84	0.0237099	448.84	0.161336	448.84	0.0905792
448.94	0.625121	448.94	0.303948	448.94	0.379271	448.94	0.169606	448.94	0.165526	448.94	0.0903626	448.94	0.116577	448.94	0.0466498	448.94	-0.0161143	448.94	0.0236532	448.94	0.150269	448.94	0.0903627
449.04	0.617962	449.04	0.303221	449.04	0.379925	449.04	0.1692	449.04	0.162273	449.04	0.0901466	449.04	0.101603	449.04	0.0465382	449.04	-0.0135081	449.04	0.0235967	449.04	0.15092	449.04	0.0901466
449.14	0.61601	449.14	0.302496	449.14	0.372113	449.14	0.168795	449.14	0.164227	449.14	0.089931	449.14	0.103556	449.14	0.0464269	449.14	-0.0252256	449.14	0.0235402	449.14	0.14506	449.14	0.0899311
449.24	0.627073	449.24	0.301773	449.24	0.379271	449.24	0.168392	449.24	0.167479	449.24	0.089716	449.24	0.116578	449.24	0.0463159	449.24	-0.0180681	449.24	0.023484	449.24	0.152222	449.24	0.0897159
449.34	0.622924	449.34	0.301051	449.34	0.384886	449.34	0.167989	449.34	0.169188	449.34	0.0895015	449.34	0.118285	449.34	0.0462052	449.34	-0.0124524	449.34	0.0234278	449.34	0.15393	449.34	0.0895015
449.44	0.621867	449.44	0.300331	449.44	0.385783	449.44	0.167587	449.44	0.158366	449.44	0.0892874	449.44	0.107463	449.44	0.0460947	449.44	-0.0115554	449.44	0.0233718	449.44	0.148967	449.44	0.0892875
449.54	0.627077	449.54	0.299613	449.54	0.375368	449.54	0.167187	449.54	0.163576	449.54	0.089074	449.54	0.112672	449.54	0.0459845	449.54	-0.0122057	449.54	0.0233159	449.54	0.148317	449.54	0.0890739
449.64	0.624469	449.64	0.298897	449.64	0.382526	449.64	0.166787	449.64	0.160968	449.64	0.0888609	449.64	0.119831	449.64	0.0458745	449.64	-1.14095e-3	449.64	0.0232601	449.64	0.14571	449.64	0.088861
449.74	0.622925	449.74	0.298182	449.74	0.380982	449.74	0.166388	449.74	0.159424	449.74	0.0886485	449.74	0.112427	449.74	0.0457648	449.74	-8.54445e-3	449.74	0.0232045	449.74	0.148071	449.74	0.0886484
449.84	0.614054	449.84	0.297469	449.84	0.376017	449.84	0.16599	449.84	0.150553	449.84	0.0884366	449.84	0.119181	449.84	0.0456554	449.84	-7.65043e-3	449.84	0.0231491	449.84	0.154825	449.84	0.0884365
449.94	0.618611	449.94	0.296758	449.94	0.382527	449.94	0.165593	449.94	0.155843	449.94	0.088225	449.94	0.119833	449.94	0.0455463	449.94	-0.0128583	449.94	0.0230937	449.94	0.143759	449.94	0.0882251
450.04	0.622519	450.04	0.296048	450.04	0.37081	450.04	0.165198	450.04	0.160971	450.04	0.0880141	450.04	0.117879	450.04	0.0454373	450.04	8.14438e-4	450.04	0.0230385	450.04	0.141805	450.04	0.0880141
450.14	0.614055	450.14	0.29534	450.14	0.376751	450.14	0.164802	450.14	0.166179	450.14	0.0878036	450.14	0.113322	450.14	0.0453287	450.14	-7.64871e-3	450.14	0.0229834	450.14	0.143107	450.14	0.0878037
450.24	0.621215	450.24	0.294634	450.24	0.387084	450.24	0.164408	450.24	0.165526	450.24	0.0875937	450.24	0.122437	450.24	0.0452203	450.24	-4.39554e-3	450.24	0.0229284	450.24	0.146362	450.24	0.0875936
450.34	0.619263	450.34	0.29393	450.34	0.379273	450.34	0.164015	450.34	0.167481	450.34	0.0873843	450.34	0.124391	450.34	0.0451122	450.34	-0.0122067	450.34	0.0228736	450.34	0.148316	450.34	0.0873843
450.44	0.619263	450.44	0.293227	450.44	0.379273	450.44	0.163623	450.44	0.171387	450.44	0.0871753	450.44	0.114623	450.44	0.0450043	450.44	-8.30036e-3	450.44	0.0228189	450.44	0.142455	450.44	0.0871754
450.54	0.623819	450.54	0.292526	450.54	0.374063	450.54	0.163232	450.54	0.181802	450.54	0.0869669	450.54	0.119181	450.54	0.0448967	450.54	2.11453e-3	450.54	0.0227644	450.54	0.152873	450.54	0.0869668
450.64	0.623819	450.64	0.291826	450.64	0.377969	450.64	0.162841	450.64	0.170083	450.64	0.0867589	450.64	0.119181	450.64	0.0447893	450.64	2.11471e-3	450.64	0.0227099	450.64	0.143107	450.64	0.0867589
450.74	0.614055	450.74	0.291128	450.74	0.379924	450.74	0.162452	450.74	0.166179	450.74	0.0865515	450.74	0.119913	450.74	0.0446822	450.74	-6.91676e-3	450.74	0.0226556	450.74	0.143839	450.74	0.0865514
450.84	0.61731	450.84	0.290432	450.84	0.367554	450.84	0.162064	450.84	0.163575	450.84	0.0863446	450.84	0.114624	450.84	0.0445754	450.84	-2.44063e-3	450.84	0.0226015	450.84	0.148315	450.84	0.0863445
450.94	0.617308	450.94	0.289738	450.94	0.367553	450.94	0.161676	450.94	0.157714	450.94	0.086138	450.94	0.114624	450.94	0.0444688	450.94	-0.0122082	450.94	0.0225474	450.94	0.13855	450.94	0.0861381
451.04	0.603638	451.04	0.289045	451.04	0.367554	451.04	0.16129	451.04	0.159669	451.04	0.0859321	451.04	0.110717	451.04	0.0443625	451.04	-0.0161127	451.04	0.0224935	451.04	0.138549	451.04	0.085932
451.14	0.601035	451.14	0.288354	451.14	0.361045	451.14	0.160904	451.14	0.157065	451.14	0.0857266	451.14	0.11202	451.14	0.0442564	451.14	-0.0187158	451.14	0.0224397	451.14	0.141806	451.14	0.0857266
451.24	0.608926	451.24	0.287664	451.24	0.368204	451.24	0.160519	451.24	0.160318	451.24	0.0855216	451.24	0.111369	451.24	0.0441505	451.24	-0.0213226	451.24	0.022386	451.24	0.135295	451.24	0.0855216
451.34	0.614706	451.34	0.286977	451.34	0.372763	451.34	0.160136	451.34	0.162924	451.34	0.0853172	451.34	0.110067	451.34	0.044045	451.34	-0.0167639	451.34	0.0223325	451.34	0.137899	451.34	0.0853171
451.44	0.606242	451.44	0.28629	451.44	0.374064	451.44	0.159752	451.44	0.170084	451.44	0.0851131	451.44	0.111369	451.44	0.0439397	451.44	-0.025228	451.44	0.0222791	451.44	0.135295	451.44	0.0851132
451.54	0.609497	451.54	0.285606	451.54	0.373413	451.54	0.159371	451.54	0.169433	451.54	0.0849096	451.54	0.110717	451.54	0.0438346	451.54	-0.0219731	451.54	0.0222258	451.54	0.138549	451.54	0.0849096
451.64	0.601686	451.64	0.284923	451.64	0.371462	451.64	0.158989	451.64	0.167482	451.64	0.0847065	451.64	0.0989997	451.64	0.0437298	451.64	-0.0180646	451.64	0.0221727	451.64	0.132691	451.64	0.0847066
451.74	0.60559	451.74	0.284241	451.74	0.365599	451.74	0.158609	451.74	0.171386	451.74	0.084504	451.74	0.106812	451.74	0.0436252	451.74	-0.023927	451.74	0.0221197	451.74	0.136597	451.74	0.084504
451.84	0.60559	451.84	0.283562	451.84	0.369506	451.84	0.15823	451.84	0.171386	451.84	0.084302	451.84	0.112671	451.84	0.0435209	451.84	-0.0239261	451.84	0.0220668	451.84	0.126831	451.84	0.084302
451.94	0.596883	451.94	0.282884	451.94	0.372518	451.94	0.157852	451.94	0.158772	451.94	0.0841004	451.94	0.0981042	451.94	0.0434169	451.94	-0.0267744	451.94	0.022014	451.94	0.127889	451.94	0.0841004
452.04	0.600383	452.04	0.282207	452.04	0.370158	452.04	0.157474	452.04	0.156413	452.04	0.0838993	452.04	0.0957434	452.04	0.043313	452.04	-0.0408525	452.04	0.0219614	452.04	0.121622	452.04	0.0838993
452.14	0.600383	452.14	0.281532	452.14	0.35844	452.14	0.157098	452.14	0.16032	452.14	0.0836986	452.14	0.0957443	452.14	0.0432095	452.14	-0.040852	452.14	0.0219089	452.14	0.121623	452.14	0.0836987
452.24	0.591919	452.24	0.280859	452.24	0.359741	452.24	0.156722	452.24	0.16748	452.24	0.0834986	452.24	0.100952	452.24	0.0431061	452.24	-0.0356449	452.24	0.0218565	452.24	0.126831	452.24	0.0834985
452.34	0.594524	452.34	0.280188	452.34	0.35844	452.34	0.156347	452.34	0.166179	452.34	0.0832989	452.34	0.0957438	452.34	0.0430031	452.34	-0.0408524	452.34	0.0218042	452.34	0.11967	452.34	0.0832989
452.44	0.599733	452.44	0.279518	452.44	0.35193	452.44	0.155973	452.44	0.165529	452.44	0.0830997	452.44	0.0950928	452.44	0.0429003	452.44	-0.0415027	452.44	0.0217521	452.44	0.119019	452.44	0.0830998
452.54	0.593871	452.54	0.27885	452.54	0.361693	452.54	0.155601	452.54	0.159667	452.54	0.082901	452.54	0.098999	452.54	0.0427977	452.54	-0.0375988	452.54	0.0217001	452.54	0.126831	452.54	0.082901
452.64	0.59908	452.64	0.278183	452.64	0.362996	452.64	0.155228	452.64	0.16097	452.64	0.0827027	452.64	0.0944418	452.64	0.0426954	452.64	-0.036296	452.64	0.0216482	452.64	0.124227	452.64	0.0827028
452.74	0.603638	452.74	0.277518	452.74	0.361694	452.74	0.154857	452.74	0.159668	452.74	0.082505	452.74	0.0989987	452.74	0.0425932	452.74	-0.0336913	452.74	0.0215964	452.74	0.122924	452.74	0.082505
452.84	0.595825	452.84	0.276854	452.84	0.349976	452.84	0.154487	452.84	0.157715	452.84	0.0823078	452.84	0.0970453	452.84	0.0424914	452.84	-0.0297852	452.84	0.0215448	452.84	0.124877	452.84	0.0823077
452.94	0.603639	452.94	0.276192	452.94	0.35193	452.94	0.154118	452.94	0.149904	452.94	0.0821109	452.94	0.0892341	452.94	0.0423898	452.94	-0.0375961	452.94	0.0214933	452.94	0.132691	452.94	0.082111
453.04	0.606648	453.04	0.275532	453.04	0.34908	453.04	0.153749	453.04	0.152913	453.04	0.0819146	453.04	0.0922445	453.04	0.0422884	453.04	-0.0345874	453.04	0.0214419	453.04	0.135702	453.04	0.0819146
453.14	0.604289	453.14	0.274873	453.14	0.35258	453.14	0.153381	453.14	0.150553	453.14	0.0817187	453.14	0.0898845	453.14	0.0421873	453.14	-0.0330403	453.14	0.0213906	453.14	0.123576	453.14	0.0817188
453.24	0.604289	453.24	0.274215	453.24	0.35258	453.24	0.153015	453.24	0.140788	453.24	0.0815233	453.24	0.0898845	453.24	0.0420864	453.24	-0.027181	453.24	0.0213395	453.24	0.128215	453.24	0.0815233
